fold,type,c,eps_norm,condition,ols_c_sum,rob_c_sum,ols_c_sum_g,rob_c_sum_g
0,universal_ols,0.5147427320480347,2.5855586528778076,,,,,
0,universal_robust,0.4480960415681189,2.8681263883200363,,,,,
0,specific_ols_global,,2.030970573425293,,,,,
0,specific_rubust_global,,2.135160439620058,,,,,
0,,,,KDM1A+SMARCD1,1.0288137197494507,0.952604158499748,0.835557222366333,0.7405631939955606
0,,,,FLI1+GFI1,1.2129735946655273,1.2065434002753979,1.061516523361206,1.0251387038319404
0,,,,RCOR1+SSRP1,0.5490453243255615,0.5084954013284706,0.3798534870147705,0.3652661546445184
0,,,,EP300+GFI1,1.0306962728500366,1.0947981498172525,0.8710824251174927,0.903969178604038
0,,,,EP300+VPRBP,0.7736610174179077,0.8130395744382476,0.6240829825401306,0.6454547024199252
0,,,,MYB+SMARCD1,0.9925242066383362,0.8964579914057371,0.8180189728736877,0.7338322061880334
0,,,,EP300+GSE1,0.8572953939437866,0.9039635238349936,0.6668685078620911,0.6529209975981637
0,,,,GATA2+VPRBP,0.49737173318862915,0.41275819282520937,0.32932233810424805,0.27121980287394737
0,,,,FLI1+SSRP1,1.0069139003753662,1.0300298925611056,0.8210233449935913,0.8499100485793584
0,,,,DOT1L+MYB,0.98149573802948,0.8635650061881024,0.8385981321334839,0.7490563181345755
0,,,,SMARCD1+VPRBP,0.8300513625144958,0.7707961019532124,0.6488560438156128,0.581250969282132
0,,,,DOT1L+HDAC3,0.7959550619125366,0.7878464042365656,0.6423013210296631,0.6572733752633237
0,,,,GFI1+KDM1A,1.1244643926620483,1.124712719674652,1.012069821357727,0.9666748862960131
0,,,,HDAC3+SSRP1,0.7961472272872925,0.7945994252065406,0.6385155916213989,0.6552045211904295
